region	chr	midPos	Nsites
(2211,2211)(31185716,31185716)(31185716,31185717)	3_Celeg_TT	31185716	2	0.040660
(2212,2212)(31185717,31185717)(31185717,31185718)	3_Celeg_TT	31185717	2	0.040354
(2213,2213)(31185718,31185718)(31185718,31185719)	3_Celeg_TT	31185718	2	0.024969
(2214,2214)(31185719,31185719)(31185719,31185720)	3_Celeg_TT	31185719	2	0.024836
(2215,2215)(31185720,31185720)(31185720,31185721)	3_Celeg_TT	31185720	2	0.024842
(2216,2216)(31185721,31185721)(31185721,31185722)	3_Celeg_TT	31185721	2	0.024542
(2217,2217)(31185722,31185722)(31185722,31185723)	3_Celeg_TT	31185722	2	0.023567
(2218,2218)(31185723,31185723)(31185723,31185724)	3_Celeg_TT	31185723	2	0.023815
(2219,2219)(31185724,31185724)(31185724,31185725)	3_Celeg_TT	31185724	2	0.053010
(2220,2220)(31185725,31185725)(31185725,31185726)	3_Celeg_TT	31185725	2	0.021729
(2221,2221)(31185726,31185726)(31185726,31185727)	3_Celeg_TT	31185726	2	0.022776
(2222,2222)(31185727,31185727)(31185727,31185728)	3_Celeg_TT	31185727	2	0.022760
(2223,2223)(31185728,31185728)(31185728,31185729)	3_Celeg_TT	31185728	2	0.021150
(2224,2224)(31185729,31185729)(31185729,31185730)	3_Celeg_TT	31185729	2	0.021445
(2225,2225)(31185730,31185730)(31185730,31185731)	3_Celeg_TT	31185730	2	0.032530
(2226,2226)(31185731,31185731)(31185731,31185732)	3_Celeg_TT	31185731	2	0.022915
(2227,2227)(31185732,31185732)(31185732,31185733)	3_Celeg_TT	31185732	2	0.022916
(2228,2228)(31185733,31185733)(31185733,31185734)	3_Celeg_TT	31185733	2	0.022780
(2229,2229)(31185734,31185734)(31185734,31185735)	3_Celeg_TT	31185734	2	0.008483
(2230,2230)(31185735,31185735)(31185735,31185736)	3_Celeg_TT	31185735	2	0.023062
(2231,2231)(31185736,31185736)(31185736,31185737)	3_Celeg_TT	31185736	2	0.023088
(2232,2232)(31185737,31185737)(31185737,31185738)	3_Celeg_TT	31185737	2	0.022138
(2233,2233)(31185738,31185738)(31185738,31185739)	3_Celeg_TT	31185738	2	0.021710
(2234,2234)(31185739,31185739)(31185739,31185740)	3_Celeg_TT	31185739	2	0.021574
(2235,2235)(31185740,31185740)(31185740,31185741)	3_Celeg_TT	31185740	2	0.022440
(2236,2236)(31185741,31185741)(31185741,31185742)	3_Celeg_TT	31185741	2	0.022014
(2237,2237)(31185742,31185742)(31185742,31185743)	3_Celeg_TT	31185742	2	0.021835
(2238,2238)(31185743,31185743)(31185743,31185744)	3_Celeg_TT	31185743	2	0.021929
(2239,2239)(31185744,31185744)(31185744,31185745)	3_Celeg_TT	31185744	2	0.022004
(2240,2240)(31185745,31185745)(31185745,31185746)	3_Celeg_TT	31185745	2	0.021616
(2241,2241)(31185746,31185746)(31185746,31185747)	3_Celeg_TT	31185746	2	0.021775
(2242,2242)(31185747,31185747)(31185747,31185748)	3_Celeg_TT	31185747	2	0.022394
(2243,2243)(31185748,31185748)(31185748,31185749)	3_Celeg_TT	31185748	2	0.022405
(2244,2244)(31185749,31185749)(31185749,31185750)	3_Celeg_TT	31185749	2	0.022111
(2245,2245)(31185750,31185750)(31185750,31185751)	3_Celeg_TT	31185750	2	0.022426
(2246,2246)(31185751,31185751)(31185751,31185752)	3_Celeg_TT	31185751	2	0.022393
(2247,2247)(31185752,31185752)(31185752,31185753)	3_Celeg_TT	31185752	2	0.022135
(2248,2248)(31185753,31185753)(31185753,31185754)	3_Celeg_TT	31185753	2	0.021991
(2249,2249)(31185754,31185754)(31185754,31185755)	3_Celeg_TT	31185754	2	0.022285
(2250,2250)(31185755,31185755)(31185755,31185756)	3_Celeg_TT	31185755	2	0.022383
(2251,2251)(31185756,31185756)(31185756,31185757)	3_Celeg_TT	31185756	2	0.022383
(2252,2252)(31185757,31185757)(31185757,31185758)	3_Celeg_TT	31185757	2	0.023507
(2253,2253)(31185758,31185758)(31185758,31185759)	3_Celeg_TT	31185758	2	0.023338
(2254,2254)(31185759,31185759)(31185759,31185760)	3_Celeg_TT	31185759	2	0.023696
(2255,2255)(31185760,31185760)(31185760,31185761)	3_Celeg_TT	31185760	2	0.022039
(2256,2256)(31185761,31185761)(31185761,31185762)	3_Celeg_TT	31185761	2	0.021794
(2257,2257)(31185762,31185762)(31185762,31185763)	3_Celeg_TT	31185762	2	0.021967
(2258,2258)(31185763,31185763)(31185763,31185764)	3_Celeg_TT	31185763	2	0.024276
(2259,2259)(31185766,31185766)(31185766,31185767)	3_Celeg_TT	31185766	2	0.024079
(2260,2260)(31185767,31185767)(31185767,31185768)	3_Celeg_TT	31185767	2	0.022014
(2261,2261)(31185768,31185768)(31185768,31185769)	3_Celeg_TT	31185768	2	0.020723
(2262,2262)(31185769,31185769)(31185769,31185770)	3_Celeg_TT	31185769	2	0.021056
(2263,2263)(31185770,31185770)(31185770,31185771)	3_Celeg_TT	31185770	2	0.021453
(2264,2264)(31185771,31185771)(31185771,31185772)	3_Celeg_TT	31185771	2	0.021113
(2265,2265)(31185772,31185772)(31185772,31185773)	3_Celeg_TT	31185772	2	0.022054
(2266,2266)(31185773,31185773)(31185773,31185774)	3_Celeg_TT	31185773	2	0.022085
(2267,2267)(31185774,31185774)(31185774,31185775)	3_Celeg_TT	31185774	2	0.021084
(2268,2268)(31185775,31185775)(31185775,31185776)	3_Celeg_TT	31185775	2	0.021191
(2269,2269)(31185776,31185776)(31185776,31185777)	3_Celeg_TT	31185776	2	0.023036
(2270,2270)(31185777,31185777)(31185777,31185778)	3_Celeg_TT	31185777	2	0.023995
(2271,2271)(31185778,31185778)(31185778,31185779)	3_Celeg_TT	31185778	2	0.026191
(2272,2272)(31185779,31185779)(31185779,31185780)	3_Celeg_TT	31185779	2	0.021783
(2273,2273)(31185780,31185780)(31185780,31185781)	3_Celeg_TT	31185780	2	0.021923
(2274,2274)(31185781,31185781)(31185781,31185782)	3_Celeg_TT	31185781	2	0.021912
(2275,2275)(31185782,31185782)(31185782,31185783)	3_Celeg_TT	31185782	2	0.021064
(2276,2276)(31185783,31185783)(31185783,31185784)	3_Celeg_TT	31185783	2	0.021361
(2277,2277)(31185784,31185784)(31185784,31185785)	3_Celeg_TT	31185784	2	0.019996
(2278,2278)(31185785,31185785)(31185785,31185786)	3_Celeg_TT	31185785	2	0.020542
(2279,2279)(31185786,31185786)(31185786,31185787)	3_Celeg_TT	31185786	2	0.019872
(2280,2280)(31185787,31185787)(31185787,31185788)	3_Celeg_TT	31185787	2	0.020178
(2281,2281)(31185788,31185788)(31185788,31185789)	3_Celeg_TT	31185788	2	0.019837
(2282,2282)(31185789,31185789)(31185789,31185790)	3_Celeg_TT	31185789	2	0.019747
(2283,2283)(31185790,31185790)(31185790,31185791)	3_Celeg_TT	31185790	2	0.020096
(2284,2284)(31185791,31185791)(31185791,31185792)	3_Celeg_TT	31185791	2	0.021989
(2285,2285)(31185792,31185792)(31185792,31185793)	3_Celeg_TT	31185792	2	0.022582
(2286,2286)(31185793,31185793)(31185793,31185794)	3_Celeg_TT	31185793	2	0.057668
(2287,2287)(31185794,31185794)(31185794,31185795)	3_Celeg_TT	31185794	2	0.066507
(2288,2288)(31185795,31185795)(31185795,31185796)	3_Celeg_TT	31185795	2	0.046252
(2289,2289)(31185796,31185796)(31185796,31185797)	3_Celeg_TT	31185796	2	0.023066
(2290,2290)(31185797,31185797)(31185797,31185798)	3_Celeg_TT	31185797	2	0.023478
(2291,2291)(31185798,31185798)(31185798,31185799)	3_Celeg_TT	31185798	2	0.024897
(2292,2292)(31185799,31185799)(31185799,31185800)	3_Celeg_TT	31185799	2	0.018436
(2293,2293)(31185800,31185800)(31185800,31185801)	3_Celeg_TT	31185800	2	0.018372
(2294,2294)(31185801,31185801)(31185801,31185802)	3_Celeg_TT	31185801	2	0.018926
(2295,2295)(31185802,31185802)(31185802,31185803)	3_Celeg_TT	31185802	2	0.018788
(2296,2296)(31185803,31185803)(31185803,31185804)	3_Celeg_TT	31185803	2	0.018153
(2297,2297)(31185804,31185804)(31185804,31185805)	3_Celeg_TT	31185804	2	0.018084
(2298,2298)(31185805,31185805)(31185805,31185806)	3_Celeg_TT	31185805	2	0.017972
(2299,2299)(31185806,31185806)(31185806,31185807)	3_Celeg_TT	31185806	2	0.018142
(2300,2300)(31185807,31185807)(31185807,31185808)	3_Celeg_TT	31185807	2	0.018339
(2301,2301)(31185808,31185808)(31185808,31185809)	3_Celeg_TT	31185808	2	0.018432
(2302,2302)(31185809,31185809)(31185809,31185810)	3_Celeg_TT	31185809	2	0.018426
(2303,2303)(31185810,31185810)(31185810,31185811)	3_Celeg_TT	31185810	2	0.017808
(2304,2304)(31185811,31185811)(31185811,31185812)	3_Celeg_TT	31185811	2	0.017433
(2305,2305)(31185812,31185812)(31185812,31185813)	3_Celeg_TT	31185812	2	0.008945
(2306,2306)(31185813,31185813)(31185813,31185814)	3_Celeg_TT	31185813	2	0.017244
(2307,2307)(31185814,31185814)(31185814,31185815)	3_Celeg_TT	31185814	2	0.016994
(2308,2308)(31185815,31185815)(31185815,31185816)	3_Celeg_TT	31185815	2	0.017232
(2309,2309)(31185816,31185816)(31185816,31185817)	3_Celeg_TT	31185816	2	0.016699
(2310,2310)(31185817,31185817)(31185817,31185818)	3_Celeg_TT	31185817	2	0.017413
(2311,2311)(31185818,31185818)(31185818,31185819)	3_Celeg_TT	31185818	2	0.017204
(2312,2312)(31185819,31185819)(31185819,31185820)	3_Celeg_TT	31185819	2	0.017589
(2313,2313)(31185820,31185820)(31185820,31185821)	3_Celeg_TT	31185820	2	0.016301
(2314,2314)(31185821,31185821)(31185821,31185822)	3_Celeg_TT	31185821	2	0.017199
(2315,2315)(31185822,31185822)(31185822,31185823)	3_Celeg_TT	31185822	2	0.016308
(2316,2316)(31185823,31185823)(31185823,31185824)	3_Celeg_TT	31185823	2	0.016664
(2317,2317)(31185824,31185824)(31185824,31185825)	3_Celeg_TT	31185824	2	0.016908
(2318,2318)(31185825,31185825)(31185825,31185826)	3_Celeg_TT	31185825	2	0.017894
(2319,2319)(31185826,31185826)(31185826,31185827)	3_Celeg_TT	31185826	2	0.017306
(2320,2320)(31185827,31185827)(31185827,31185828)	3_Celeg_TT	31185827	2	0.016927
(2321,2321)(31185828,31185828)(31185828,31185829)	3_Celeg_TT	31185828	2	0.017307
(2322,2322)(31185829,31185829)(31185829,31185830)	3_Celeg_TT	31185829	2	0.017684
(2323,2323)(31185830,31185830)(31185830,31185831)	3_Celeg_TT	31185830	2	0.017722
(2324,2324)(31185831,31185831)(31185831,31185832)	3_Celeg_TT	31185831	2	0.017795
(2325,2325)(31185832,31185832)(31185832,31185833)	3_Celeg_TT	31185832	2	0.017186
(2326,2326)(31185833,31185833)(31185833,31185834)	3_Celeg_TT	31185833	2	0.017267
(2327,2327)(31185834,31185834)(31185834,31185835)	3_Celeg_TT	31185834	2	0.016990
(2328,2328)(31185835,31185835)(31185835,31185836)	3_Celeg_TT	31185835	2	0.017523
(2329,2329)(31185836,31185836)(31185836,31185837)	3_Celeg_TT	31185836	2	0.026318
(2330,2330)(31185837,31185837)(31185837,31185838)	3_Celeg_TT	31185837	2	0.016778
(2331,2331)(31185838,31185838)(31185838,31185839)	3_Celeg_TT	31185838	2	0.016832
(2332,2332)(31185839,31185839)(31185839,31185840)	3_Celeg_TT	31185839	2	0.017132
(2333,2333)(31185840,31185840)(31185840,31185841)	3_Celeg_TT	31185840	2	0.016973
(2334,2334)(31185841,31185841)(31185841,31185842)	3_Celeg_TT	31185841	2	0.016957
(2335,2335)(31185842,31185842)(31185842,31185843)	3_Celeg_TT	31185842	2	0.016766
(2336,2336)(31185843,31185843)(31185843,31185844)	3_Celeg_TT	31185843	2	0.016959
(2337,2337)(31185844,31185844)(31185844,31185845)	3_Celeg_TT	31185844	2	0.017858
(2338,2338)(31185845,31185845)(31185845,31185846)	3_Celeg_TT	31185845	2	0.017871
(2339,2339)(31185846,31185846)(31185846,31185847)	3_Celeg_TT	31185846	2	0.017898
(2340,2340)(31185847,31185847)(31185847,31185848)	3_Celeg_TT	31185847	2	0.017802
(2341,2341)(31185848,31185848)(31185848,31185849)	3_Celeg_TT	31185848	2	0.017853
(2342,2342)(31185849,31185849)(31185849,31185850)	3_Celeg_TT	31185849	2	0.017740
(2343,2343)(31185850,31185850)(31185850,31185851)	3_Celeg_TT	31185850	2	0.018496
(2344,2344)(31185851,31185851)(31185851,31185852)	3_Celeg_TT	31185851	2	0.018567
(2345,2345)(31185852,31185852)(31185852,31185853)	3_Celeg_TT	31185852	2	0.018972
(2346,2346)(31185853,31185853)(31185853,31185854)	3_Celeg_TT	31185853	2	0.018717
(2347,2347)(31185854,31185854)(31185854,31185855)	3_Celeg_TT	31185854	2	0.018691
(2348,2348)(31185855,31185855)(31185855,31185856)	3_Celeg_TT	31185855	2	0.020081
(2349,2349)(31185856,31185856)(31185856,31185857)	3_Celeg_TT	31185856	2	0.019852
(2350,2350)(31185857,31185857)(31185857,31185858)	3_Celeg_TT	31185857	2	0.020150
(2351,2351)(31185858,31185858)(31185858,31185859)	3_Celeg_TT	31185858	2	0.020227
(2352,2352)(31185859,31185859)(31185859,31185860)	3_Celeg_TT	31185859	2	0.020962
(2353,2353)(31185860,31185860)(31185860,31185861)	3_Celeg_TT	31185860	2	0.020683
(2354,2354)(31185861,31185861)(31185861,31185862)	3_Celeg_TT	31185861	2	0.021014
(2355,2355)(31185862,31185862)(31185862,31185863)	3_Celeg_TT	31185862	2	0.020526
(2356,2356)(31185863,31185863)(31185863,31185864)	3_Celeg_TT	31185863	2	0.020257
(2357,2357)(31185864,31185864)(31185864,31185865)	3_Celeg_TT	31185864	2	0.020527
(2358,2358)(31185865,31185865)(31185865,31185866)	3_Celeg_TT	31185865	2	0.020446
(2359,2359)(31185866,31185866)(31185866,31185867)	3_Celeg_TT	31185866	2	0.020787
(2360,2360)(31185867,31185867)(31185867,31185868)	3_Celeg_TT	31185867	2	0.020406
(2361,2361)(31185868,31185868)(31185868,31185869)	3_Celeg_TT	31185868	2	0.020805
(2362,2362)(31185869,31185869)(31185869,31185870)	3_Celeg_TT	31185869	2	0.020389
(2363,2363)(31185870,31185870)(31185870,31185871)	3_Celeg_TT	31185870	2	0.021201
(2364,2364)(31185871,31185871)(31185871,31185872)	3_Celeg_TT	31185871	2	0.020839
(2365,2365)(31185872,31185872)(31185872,31185873)	3_Celeg_TT	31185872	2	0.020818
(2366,2366)(31185873,31185873)(31185873,31185874)	3_Celeg_TT	31185873	2	0.021084
(2367,2367)(31185874,31185874)(31185874,31185875)	3_Celeg_TT	31185874	2	0.020892
(2368,2368)(31185875,31185875)(31185875,31185876)	3_Celeg_TT	31185875	2	0.020990
(2369,2369)(31185876,31185876)(31185876,31185877)	3_Celeg_TT	31185876	2	0.020868
(2370,2370)(31185877,31185877)(31185877,31185878)	3_Celeg_TT	31185877	2	0.020971
(2371,2371)(31185878,31185878)(31185878,31185879)	3_Celeg_TT	31185878	2	0.020936
(2372,2372)(31185879,31185879)(31185879,31185880)	3_Celeg_TT	31185879	2	0.021130
(2373,2373)(31185880,31185880)(31185880,31185881)	3_Celeg_TT	31185880	2	0.021113
(2374,2374)(31185881,31185881)(31185881,31185882)	3_Celeg_TT	31185881	2	0.021486
(2375,2375)(31185882,31185882)(31185882,31185883)	3_Celeg_TT	31185882	2	0.023555
(2376,2376)(31185883,31185883)(31185883,31185884)	3_Celeg_TT	31185883	2	0.023286
(2377,2377)(31185884,31185884)(31185884,31185885)	3_Celeg_TT	31185884	2	0.024155
(2378,2378)(31185885,31185885)(31185885,31185886)	3_Celeg_TT	31185885	2	0.023687
(2379,2379)(31185886,31185886)(31185886,31185887)	3_Celeg_TT	31185886	2	0.023430
(2380,2380)(31185887,31185887)(31185887,31185888)	3_Celeg_TT	31185887	2	0.023507
(2381,2381)(31185888,31185888)(31185888,31185889)	3_Celeg_TT	31185888	2	0.023508
(2382,2382)(31185889,31185889)(31185889,31185890)	3_Celeg_TT	31185889	2	0.024278
(2383,2383)(31185890,31185890)(31185890,31185891)	3_Celeg_TT	31185890	2	0.024210
(2384,2384)(31185891,31185891)(31185891,31185892)	3_Celeg_TT	31185891	2	0.024259
(2385,2385)(31185892,31185892)(31185892,31185893)	3_Celeg_TT	31185892	2	0.024510
(2386,2386)(31185895,31185895)(31185895,31185896)	3_Celeg_TT	31185895	2	0.026066
(2387,2387)(31185896,31185896)(31185896,31185897)	3_Celeg_TT	31185896	2	0.025890
(2388,2388)(31185897,31185897)(31185897,31185898)	3_Celeg_TT	31185897	2	0.025881
(2389,2389)(31185898,31185898)(31185898,31185899)	3_Celeg_TT	31185898	2	0.006029
(2390,2390)(31185899,31185899)(31185899,31185900)	3_Celeg_TT	31185899	2	0.025642
(2391,2391)(31185900,31185900)(31185900,31185901)	3_Celeg_TT	31185900	2	0.025770
(2392,2392)(31185901,31185901)(31185901,31185902)	3_Celeg_TT	31185901	2	0.025774
(2393,2393)(31185902,31185902)(31185902,31185903)	3_Celeg_TT	31185902	2	0.025657
(2394,2394)(31185903,31185903)(31185903,31185904)	3_Celeg_TT	31185903	2	0.025459
(2395,2395)(31185904,31185904)(31185904,31185905)	3_Celeg_TT	31185904	2	0.032206
(2396,2396)(31185905,31185905)(31185905,31185906)	3_Celeg_TT	31185905	2	0.032322
(2397,2397)(31185906,31185906)(31185906,31185907)	3_Celeg_TT	31185906	2	0.032461
(2398,2398)(31185907,31185907)(31185907,31185908)	3_Celeg_TT	31185907	2	0.028930
(2399,2399)(31185908,31185908)(31185908,31185909)	3_Celeg_TT	31185908	2	0.028529
(2400,2400)(31185909,31185909)(31185909,31185910)	3_Celeg_TT	31185909	2	0.028968
(2401,2401)(31185910,31185910)(31185910,31185911)	3_Celeg_TT	31185910	2	0.030656
(2402,2402)(31185911,31185911)(31185911,31185912)	3_Celeg_TT	31185911	2	0.030061
(2403,2403)(31185912,31185912)(31185912,31185913)	3_Celeg_TT	31185912	2	0.030170
(2404,2404)(31185913,31185913)(31185913,31185914)	3_Celeg_TT	31185913	2	0.030380
(2405,2405)(31185914,31185914)(31185914,31185915)	3_Celeg_TT	31185914	2	0.031724
(2406,2406)(31185915,31185915)(31185915,31185916)	3_Celeg_TT	31185915	2	0.030159
(2407,2407)(31185916,31185916)(31185916,31185917)	3_Celeg_TT	31185916	2	0.030209
(2408,2408)(31185917,31185917)(31185917,31185918)	3_Celeg_TT	31185917	2	0.037593
(2409,2409)(31185918,31185918)(31185918,31185919)	3_Celeg_TT	31185918	2	0.085059
(2410,2410)(31185919,31185919)(31185919,31185920)	3_Celeg_TT	31185919	2	0.061906
(2411,2411)(31185920,31185920)(31185920,31185921)	3_Celeg_TT	31185920	2	0.062096
(2412,2412)(31185921,31185921)(31185921,31185922)	3_Celeg_TT	31185921	2	0.045698
(2413,2413)(31185922,31185922)(31185922,31185923)	3_Celeg_TT	31185922	2	0.044885
(2414,2414)(31185927,31185927)(31185927,31185928)	3_Celeg_TT	31185927	2	0.070340
(2415,2415)(31185928,31185928)(31185928,31185929)	3_Celeg_TT	31185928	2	0.070126
(2416,2416)(31185929,31185929)(31185929,31185930)	3_Celeg_TT	31185929	2	0.069584
(2417,2417)(31185930,31185930)(31185930,31185931)	3_Celeg_TT	31185930	2	0.069414
(2418,2418)(31185931,31185931)(31185931,31185932)	3_Celeg_TT	31185931	2	0.043598
(2419,2419)(31185932,31185932)(31185932,31185933)	3_Celeg_TT	31185932	2	0.045681
(2420,2420)(31185933,31185933)(31185933,31185934)	3_Celeg_TT	31185933	2	0.044119
(2421,2421)(31185934,31185934)(31185934,31185935)	3_Celeg_TT	31185934	2	0.044704
(2422,2422)(31185935,31185935)(31185935,31185936)	3_Celeg_TT	31185935	2	0.005761
(2423,2423)(31185938,31185938)(31185938,31185939)	3_Celeg_TT	31185938	2	0.044377
(2424,2424)(31185939,31185939)(31185939,31185940)	3_Celeg_TT	31185939	2	0.044100
(2425,2425)(31185940,31185940)(31185940,31185941)	3_Celeg_TT	31185940	2	0.045761
(2426,2426)(31185941,31185941)(31185941,31185942)	3_Celeg_TT	31185941	2	0.050911
(2427,2427)(31185942,31185942)(31185942,31185943)	3_Celeg_TT	31185942	2	0.050840
(2428,2428)(31185945,31185945)(31185945,31185946)	3_Celeg_TT	31185945	2	0.054959
(2429,2429)(31185946,31185946)(31185946,31185947)	3_Celeg_TT	31185946	2	0.053224
(2430,2430)(31185947,31185947)(31185947,31185948)	3_Celeg_TT	31185947	2	0.053912
(2431,2431)(31185948,31185948)(31185948,31185949)	3_Celeg_TT	31185948	2	0.055024
(2432,2432)(31185949,31185949)(31185949,31185950)	3_Celeg_TT	31185949	2	0.070202
(2433,2433)(31185950,31185950)(31185950,31185951)	3_Celeg_TT	31185950	2	0.069801
(2434,2434)(31185951,31185951)(31185951,31185952)	3_Celeg_TT	31185951	2	0.069801
(2435,2435)(31185952,31185952)(31185952,31185953)	3_Celeg_TT	31185952	2	0.074598
(2436,2436)(31185955,31185955)(31185955,31185956)	3_Celeg_TT	31185955	2	0.074965
(2437,2437)(31185956,31185956)(31185956,31185957)	3_Celeg_TT	31185956	2	0.075522
(2438,2438)(31185957,31185957)(31185957,31185958)	3_Celeg_TT	31185957	2	0.074420
(2439,2439)(31185958,31185958)(31185958,31185959)	3_Celeg_TT	31185958	2	0.076426
(2440,2440)(31185992,31185992)(31185992,31185993)	3_Celeg_TT	31185992	2	0.073756
(2441,2441)(31185993,31185993)(31185993,31185994)	3_Celeg_TT	31185993	2	0.073783
(2442,2442)(31185998,31185998)(31185998,31185999)	3_Celeg_TT	31185998	2	0.053640
(2443,2443)(31185999,31185999)(31185999,31186000)	3_Celeg_TT	31185999	2	0.050658
(2444,2444)(31186000,31186000)(31186000,31186001)	3_Celeg_TT	31186000	2	0.044960
(2445,2445)(31186001,31186001)(31186001,31186002)	3_Celeg_TT	31186001	2	0.038204
(2446,2446)(31186002,31186002)(31186002,31186003)	3_Celeg_TT	31186002	2	0.042544
(2447,2447)(31186003,31186003)(31186003,31186004)	3_Celeg_TT	31186003	2	0.039078
(2448,2448)(31186004,31186004)(31186004,31186005)	3_Celeg_TT	31186004	2	0.034976
(2449,2449)(31186005,31186005)(31186005,31186006)	3_Celeg_TT	31186005	2	0.076180
(2450,2450)(31186006,31186006)(31186006,31186007)	3_Celeg_TT	31186006	2	0.075278
(2451,2451)(31186007,31186007)(31186007,31186008)	3_Celeg_TT	31186007	2	0.075279
(2452,2452)(31186008,31186008)(31186008,31186009)	3_Celeg_TT	31186008	2	0.074801
(2453,2453)(31186010,31186010)(31186010,31186011)	3_Celeg_TT	31186010	2	0.075728
(2454,2454)(31186011,31186011)(31186011,31186012)	3_Celeg_TT	31186011	2	0.075735
(2455,2455)(31186016,31186016)(31186016,31186017)	3_Celeg_TT	31186016	2	0.026385
(2456,2456)(31186017,31186017)(31186017,31186018)	3_Celeg_TT	31186017	2	0.026192
(2457,2457)(31186018,31186018)(31186018,31186019)	3_Celeg_TT	31186018	2	0.025126
(2458,2458)(31186019,31186019)(31186019,31186020)	3_Celeg_TT	31186019	2	0.025100
(2459,2459)(31186020,31186020)(31186020,31186021)	3_Celeg_TT	31186020	2	0.025482
(2460,2460)(31186021,31186021)(31186021,31186022)	3_Celeg_TT	31186021	2	0.026697
(2461,2461)(31186022,31186022)(31186022,31186023)	3_Celeg_TT	31186022	2	0.027632
(2462,2462)(31186023,31186023)(31186023,31186024)	3_Celeg_TT	31186023	2	0.026503
(2463,2463)(31186024,31186024)(31186024,31186025)	3_Celeg_TT	31186024	2	0.024159
(2464,2464)(31186025,31186025)(31186025,31186026)	3_Celeg_TT	31186025	2	0.024193
(2465,2465)(31186026,31186026)(31186026,31186027)	3_Celeg_TT	31186026	2	0.024139
(2466,2466)(31186027,31186027)(31186027,31186028)	3_Celeg_TT	31186027	2	0.028072
(2467,2467)(31186028,31186028)(31186028,31186029)	3_Celeg_TT	31186028	2	0.023953
(2468,2468)(31186029,31186029)(31186029,31186030)	3_Celeg_TT	31186029	2	0.023915
(2469,2469)(31186030,31186030)(31186030,31186031)	3_Celeg_TT	31186030	2	0.023194
(2470,2470)(31186031,31186031)(31186031,31186032)	3_Celeg_TT	31186031	2	0.023529
(2471,2471)(31186032,31186032)(31186032,31186033)	3_Celeg_TT	31186032	2	0.023199
(2472,2472)(31186033,31186033)(31186033,31186034)	3_Celeg_TT	31186033	2	0.022985
(2473,2473)(31186034,31186034)(31186034,31186035)	3_Celeg_TT	31186034	2	0.022146
(2474,2474)(31186035,31186035)(31186035,31186036)	3_Celeg_TT	31186035	2	0.023548
(2475,2475)(31186036,31186036)(31186036,31186037)	3_Celeg_TT	31186036	2	0.023548
(2476,2476)(31186037,31186037)(31186037,31186038)	3_Celeg_TT	31186037	2	0.023217
(2477,2477)(31186038,31186038)(31186038,31186039)	3_Celeg_TT	31186038	2	0.023276
(2478,2478)(31186039,31186039)(31186039,31186040)	3_Celeg_TT	31186039	2	0.023453
(2479,2479)(31186040,31186040)(31186040,31186041)	3_Celeg_TT	31186040	2	0.010878
(2480,2480)(31186041,31186041)(31186041,31186042)	3_Celeg_TT	31186041	2	0.023246
(2481,2481)(31186045,31186045)(31186045,31186046)	3_Celeg_TT	31186045	2	0.021939
(2482,2482)(31186046,31186046)(31186046,31186047)	3_Celeg_TT	31186046	2	0.022251
(2483,2483)(31186052,31186052)(31186052,31186053)	3_Celeg_TT	31186052	2	0.022279
(2484,2484)(31186053,31186053)(31186053,31186054)	3_Celeg_TT	31186053	2	0.022646
(2485,2485)(31186054,31186054)(31186054,31186055)	3_Celeg_TT	31186054	2	0.022579
(2486,2486)(31186055,31186055)(31186055,31186056)	3_Celeg_TT	31186055	2	0.022500
(2487,2487)(31186056,31186056)(31186056,31186057)	3_Celeg_TT	31186056	2	0.021659
(2488,2488)(31186057,31186057)(31186057,31186058)	3_Celeg_TT	31186057	2	0.020112
(2489,2489)(31186058,31186058)(31186058,31186059)	3_Celeg_TT	31186058	2	0.020247
(2490,2490)(31186059,31186059)(31186059,31186060)	3_Celeg_TT	31186059	2	0.019323
(2491,2491)(31186060,31186060)(31186060,31186061)	3_Celeg_TT	31186060	2	0.019370
(2492,2492)(31186061,31186061)(31186061,31186062)	3_Celeg_TT	31186061	2	0.019259
(2493,2493)(31186062,31186062)(31186062,31186063)	3_Celeg_TT	31186062	2	0.017035
(2494,2494)(31186063,31186063)(31186063,31186064)	3_Celeg_TT	31186063	2	0.019380
(2495,2495)(31186064,31186064)(31186064,31186065)	3_Celeg_TT	31186064	2	0.018367
(2496,2496)(31186065,31186065)(31186065,31186066)	3_Celeg_TT	31186065	2	0.018043
(2497,2497)(31186066,31186066)(31186066,31186067)	3_Celeg_TT	31186066	2	0.018236
(2498,2498)(31186067,31186067)(31186067,31186068)	3_Celeg_TT	31186067	2	0.018236
(2499,2499)(31186068,31186068)(31186068,31186069)	3_Celeg_TT	31186068	2	0.018135
(2500,2500)(31186069,31186069)(31186069,31186070)	3_Celeg_TT	31186069	2	0.018135
(2501,2501)(31186070,31186070)(31186070,31186071)	3_Celeg_TT	31186070	2	0.018123
(2502,2502)(31186071,31186071)(31186071,31186072)	3_Celeg_TT	31186071	2	0.019365
(2503,2503)(31186072,31186072)(31186072,31186073)	3_Celeg_TT	31186072	2	0.019368
(2504,2504)(31186073,31186073)(31186073,31186074)	3_Celeg_TT	31186073	2	0.018124
(2505,2505)(31186074,31186074)(31186074,31186075)	3_Celeg_TT	31186074	2	0.018046
(2506,2506)(31186075,31186075)(31186075,31186076)	3_Celeg_TT	31186075	2	0.018324
(2507,2507)(31186076,31186076)(31186076,31186077)	3_Celeg_TT	31186076	2	0.018178
