region	chr	midPos	Nsites
(1962,1962)(31185450,31185450)(31185450,31185451)	3_Celeg_TT	31185450	2	0.003867
(1963,1963)(31185451,31185451)(31185451,31185452)	3_Celeg_TT	31185451	2	0.002315
(1964,1964)(31185452,31185452)(31185452,31185453)	3_Celeg_TT	31185452	2	0.003400
(1965,1965)(31185453,31185453)(31185453,31185454)	3_Celeg_TT	31185453	2	0.003158
(1966,1966)(31185454,31185454)(31185454,31185455)	3_Celeg_TT	31185454	2	0.003314
(1967,1967)(31185455,31185455)(31185455,31185456)	3_Celeg_TT	31185455	2	0.002297
(1968,1968)(31185456,31185456)(31185456,31185457)	3_Celeg_TT	31185456	2	0.003652
(1969,1969)(31185457,31185457)(31185457,31185458)	3_Celeg_TT	31185457	2	0.002244
(1970,1970)(31185458,31185458)(31185458,31185459)	3_Celeg_TT	31185458	2	0.002851
(1971,1971)(31185459,31185459)(31185459,31185460)	3_Celeg_TT	31185459	2	0.002610
(1972,1972)(31185460,31185460)(31185460,31185461)	3_Celeg_TT	31185460	2	0.004774
(1973,1973)(31185461,31185461)(31185461,31185462)	3_Celeg_TT	31185461	2	0.002682
(1974,1974)(31185462,31185462)(31185462,31185463)	3_Celeg_TT	31185462	2	0.003727
(1975,1975)(31185463,31185463)(31185463,31185464)	3_Celeg_TT	31185463	2	0.003098
(1976,1976)(31185464,31185464)(31185464,31185465)	3_Celeg_TT	31185464	2	0.003584
(1977,1977)(31185465,31185465)(31185465,31185466)	3_Celeg_TT	31185465	2	0.003227
(1978,1978)(31185466,31185466)(31185466,31185467)	3_Celeg_TT	31185466	2	0.002951
(1979,1979)(31185467,31185467)(31185467,31185468)	3_Celeg_TT	31185467	2	0.003163
(1980,1980)(31185468,31185468)(31185468,31185469)	3_Celeg_TT	31185468	2	0.003275
(1981,1981)(31185469,31185469)(31185469,31185470)	3_Celeg_TT	31185469	2	0.005123
(1982,1982)(31185470,31185470)(31185470,31185471)	3_Celeg_TT	31185470	2	0.006841
(1983,1983)(31185471,31185471)(31185471,31185472)	3_Celeg_TT	31185471	2	0.006126
(1984,1984)(31185472,31185472)(31185472,31185473)	3_Celeg_TT	31185472	2	0.006699
(1985,1985)(31185473,31185473)(31185473,31185474)	3_Celeg_TT	31185473	2	0.004408
(1986,1986)(31185474,31185474)(31185474,31185475)	3_Celeg_TT	31185474	2	0.005243
(1987,1987)(31185475,31185475)(31185475,31185476)	3_Celeg_TT	31185475	2	0.004559
(1988,1988)(31185476,31185476)(31185476,31185477)	3_Celeg_TT	31185476	2	0.009622
(1989,1989)(31185477,31185477)(31185477,31185478)	3_Celeg_TT	31185477	2	0.008516
(1990,1990)(31185478,31185478)(31185478,31185479)	3_Celeg_TT	31185478	2	0.008353
(1991,1991)(31185479,31185479)(31185479,31185480)	3_Celeg_TT	31185479	2	0.007081
(1992,1992)(31185480,31185480)(31185480,31185481)	3_Celeg_TT	31185480	2	0.007534
(1993,1993)(31185481,31185481)(31185481,31185482)	3_Celeg_TT	31185481	2	0.006226
(1994,1994)(31185482,31185482)(31185482,31185483)	3_Celeg_TT	31185482	2	0.006220
(1995,1995)(31185483,31185483)(31185483,31185484)	3_Celeg_TT	31185483	2	0.005629
(1996,1996)(31185484,31185484)(31185484,31185485)	3_Celeg_TT	31185484	2	0.006653
(1997,1997)(31185485,31185485)(31185485,31185486)	3_Celeg_TT	31185485	2	0.004863
(1998,1998)(31185486,31185486)(31185486,31185487)	3_Celeg_TT	31185486	2	0.004291
(1999,1999)(31185487,31185487)(31185487,31185488)	3_Celeg_TT	31185487	2	0.004793
(2000,2000)(31185488,31185488)(31185488,31185489)	3_Celeg_TT	31185488	2	0.007052
(2001,2001)(31185489,31185489)(31185489,31185490)	3_Celeg_TT	31185489	2	0.006638
(2002,2002)(31185490,31185490)(31185490,31185491)	3_Celeg_TT	31185490	2	0.005351
(2003,2003)(31185491,31185491)(31185491,31185492)	3_Celeg_TT	31185491	2	0.004699
(2004,2004)(31185492,31185492)(31185492,31185493)	3_Celeg_TT	31185492	2	0.022824
(2005,2005)(31185493,31185493)(31185493,31185494)	3_Celeg_TT	31185493	2	0.005478
(2006,2006)(31185494,31185494)(31185494,31185495)	3_Celeg_TT	31185494	2	0.004220
(2007,2007)(31185495,31185495)(31185495,31185496)	3_Celeg_TT	31185495	2	0.004352
(2008,2008)(31185496,31185496)(31185496,31185497)	3_Celeg_TT	31185496	2	0.004762
(2009,2009)(31185497,31185497)(31185497,31185498)	3_Celeg_TT	31185497	2	0.005048
(2010,2010)(31185498,31185498)(31185498,31185499)	3_Celeg_TT	31185498	2	0.004880
(2011,2011)(31185499,31185499)(31185499,31185500)	3_Celeg_TT	31185499	2	0.005967
(2012,2012)(31185500,31185500)(31185500,31185501)	3_Celeg_TT	31185500	2	0.005216
(2013,2013)(31185501,31185501)(31185501,31185502)	3_Celeg_TT	31185501	2	0.005631
(2014,2014)(31185502,31185502)(31185502,31185503)	3_Celeg_TT	31185502	2	0.005888
(2015,2015)(31185503,31185503)(31185503,31185504)	3_Celeg_TT	31185503	2	0.006174
(2016,2016)(31185504,31185504)(31185504,31185505)	3_Celeg_TT	31185504	2	0.004977
(2017,2017)(31185505,31185505)(31185505,31185506)	3_Celeg_TT	31185505	2	0.004572
(2018,2018)(31185506,31185506)(31185506,31185507)	3_Celeg_TT	31185506	2	0.003959
(2019,2019)(31185507,31185507)(31185507,31185508)	3_Celeg_TT	31185507	2	0.015145
(2020,2020)(31185508,31185508)(31185508,31185509)	3_Celeg_TT	31185508	2	0.012280
(2021,2021)(31185509,31185509)(31185509,31185510)	3_Celeg_TT	31185509	2	0.013175
(2022,2022)(31185510,31185510)(31185510,31185511)	3_Celeg_TT	31185510	2	0.014234
(2023,2023)(31185511,31185511)(31185511,31185512)	3_Celeg_TT	31185511	2	0.007332
(2024,2024)(31185512,31185512)(31185512,31185513)	3_Celeg_TT	31185512	2	0.007516
(2025,2025)(31185513,31185513)(31185513,31185514)	3_Celeg_TT	31185513	2	0.007371
(2026,2026)(31185514,31185514)(31185514,31185515)	3_Celeg_TT	31185514	2	0.007434
(2027,2027)(31185515,31185515)(31185515,31185516)	3_Celeg_TT	31185515	2	0.007931
(2028,2028)(31185516,31185516)(31185516,31185517)	3_Celeg_TT	31185516	2	0.030542
(2029,2029)(31185517,31185517)(31185517,31185518)	3_Celeg_TT	31185517	2	0.025335
(2030,2030)(31185518,31185518)(31185518,31185519)	3_Celeg_TT	31185518	2	0.028355
(2031,2031)(31185519,31185519)(31185519,31185520)	3_Celeg_TT	31185519	2	0.027314
(2032,2032)(31185520,31185520)(31185520,31185521)	3_Celeg_TT	31185520	2	0.010575
(2033,2033)(31185521,31185521)(31185521,31185522)	3_Celeg_TT	31185521	2	0.014196
(2034,2034)(31185522,31185522)(31185522,31185523)	3_Celeg_TT	31185522	2	0.015328
(2035,2035)(31185523,31185523)(31185523,31185524)	3_Celeg_TT	31185523	2	0.014665
(2036,2036)(31185524,31185524)(31185524,31185525)	3_Celeg_TT	31185524	2	0.019125
(2037,2037)(31185525,31185525)(31185525,31185526)	3_Celeg_TT	31185525	2	0.013746
(2038,2038)(31185526,31185526)(31185526,31185527)	3_Celeg_TT	31185526	2	0.013452
(2039,2039)(31185527,31185527)(31185527,31185528)	3_Celeg_TT	31185527	2	0.017065
(2040,2040)(31185528,31185528)(31185528,31185529)	3_Celeg_TT	31185528	2	0.014640
(2041,2041)(31185529,31185529)(31185529,31185530)	3_Celeg_TT	31185529	2	0.014968
(2042,2042)(31185530,31185530)(31185530,31185531)	3_Celeg_TT	31185530	2	0.013698
(2043,2043)(31185531,31185531)(31185531,31185532)	3_Celeg_TT	31185531	2	0.016786
(2044,2044)(31185532,31185532)(31185532,31185533)	3_Celeg_TT	31185532	2	0.016654
(2045,2045)(31185533,31185533)(31185533,31185534)	3_Celeg_TT	31185533	2	0.019398
(2046,2046)(31185534,31185534)(31185534,31185535)	3_Celeg_TT	31185534	2	0.021801
(2047,2047)(31185535,31185535)(31185535,31185536)	3_Celeg_TT	31185535	2	0.020254
(2048,2048)(31185536,31185536)(31185536,31185537)	3_Celeg_TT	31185536	2	0.022162
(2049,2049)(31185537,31185537)(31185537,31185538)	3_Celeg_TT	31185537	2	0.024692
(2050,2050)(31185538,31185538)(31185538,31185539)	3_Celeg_TT	31185538	2	0.031439
(2051,2051)(31185539,31185539)(31185539,31185540)	3_Celeg_TT	31185539	2	0.030554
(2052,2052)(31185540,31185540)(31185540,31185541)	3_Celeg_TT	31185540	2	0.032476
(2053,2053)(31185541,31185541)(31185541,31185542)	3_Celeg_TT	31185541	2	0.038765
(2054,2054)(31185542,31185542)(31185542,31185543)	3_Celeg_TT	31185542	2	0.035714
(2055,2055)(31185543,31185543)(31185543,31185544)	3_Celeg_TT	31185543	2	0.039143
(2056,2056)(31185544,31185544)(31185544,31185545)	3_Celeg_TT	31185544	2	0.041711
(2057,2057)(31185545,31185545)(31185545,31185546)	3_Celeg_TT	31185545	2	0.350513
(2058,2058)(31185546,31185546)(31185546,31185547)	3_Celeg_TT	31185546	2	0.135937
(2059,2059)(31185547,31185547)(31185547,31185548)	3_Celeg_TT	31185547	2	0.075947
(2060,2060)(31185548,31185548)(31185548,31185549)	3_Celeg_TT	31185548	2	0.078525
(2061,2061)(31185549,31185549)(31185549,31185550)	3_Celeg_TT	31185549	2	0.071426
(2062,2062)(31185558,31185558)(31185558,31185559)	3_Celeg_TT	31185558	2	0.077385
(2063,2063)(31185559,31185559)(31185559,31185560)	3_Celeg_TT	31185559	2	0.070644
(2064,2064)(31185560,31185560)(31185560,31185561)	3_Celeg_TT	31185560	2	0.077750
(2065,2065)(31185561,31185561)(31185561,31185562)	3_Celeg_TT	31185561	2	0.076811
(2066,2066)(31185563,31185563)(31185563,31185564)	3_Celeg_TT	31185563	2	0.070411
(2067,2067)(31185564,31185564)(31185564,31185565)	3_Celeg_TT	31185564	2	0.081535
(2068,2068)(31185565,31185565)(31185565,31185566)	3_Celeg_TT	31185565	2	0.072441
(2069,2069)(31185573,31185573)(31185573,31185574)	3_Celeg_TT	31185573	2	0.084553
(2070,2070)(31185579,31185579)(31185579,31185580)	3_Celeg_TT	31185579	2	0.080745
(2071,2071)(31185580,31185580)(31185580,31185581)	3_Celeg_TT	31185580	2	0.160733
(2072,2072)(31185582,31185582)(31185582,31185583)	3_Celeg_TT	31185582	2	0.087960
(2073,2073)(31185583,31185583)(31185583,31185584)	3_Celeg_TT	31185583	2	0.083102
(2074,2074)(31185585,31185585)(31185585,31185586)	3_Celeg_TT	31185585	2	0.178479
(2075,2075)(31185587,31185587)(31185587,31185588)	3_Celeg_TT	31185587	2	0.066276
(2076,2076)(31185588,31185588)(31185588,31185589)	3_Celeg_TT	31185588	2	0.078615
(2077,2077)(31185589,31185589)(31185589,31185590)	3_Celeg_TT	31185589	2	0.066338
(2078,2078)(31185590,31185590)(31185590,31185591)	3_Celeg_TT	31185590	2	0.066407
(2079,2079)(31185598,31185598)(31185598,31185599)	3_Celeg_TT	31185598	2	0.061751
(2080,2080)(31185599,31185599)(31185599,31185600)	3_Celeg_TT	31185599	2	0.071948
(2081,2081)(31185600,31185600)(31185600,31185601)	3_Celeg_TT	31185600	2	0.065602
(2082,2082)(31185601,31185601)(31185601,31185602)	3_Celeg_TT	31185601	2	0.060971
(2083,2083)(31185602,31185602)(31185602,31185603)	3_Celeg_TT	31185602	2	0.057914
(2084,2084)(31185603,31185603)(31185603,31185604)	3_Celeg_TT	31185603	2	0.046288
(2085,2085)(31185604,31185604)(31185604,31185605)	3_Celeg_TT	31185604	2	0.057943
(2086,2086)(31185605,31185605)(31185605,31185606)	3_Celeg_TT	31185605	2	0.057935
(2087,2087)(31185613,31185613)(31185613,31185614)	3_Celeg_TT	31185613	2	0.049059
(2088,2088)(31185614,31185614)(31185614,31185615)	3_Celeg_TT	31185614	2	0.062361
(2089,2089)(31185615,31185615)(31185615,31185616)	3_Celeg_TT	31185615	2	0.065254
(2090,2090)(31185616,31185616)(31185616,31185617)	3_Celeg_TT	31185616	2	0.055979
(2091,2091)(31185617,31185617)(31185617,31185618)	3_Celeg_TT	31185617	2	0.055910
(2092,2092)(31185618,31185618)(31185618,31185619)	3_Celeg_TT	31185618	2	0.054407
(2093,2093)(31185619,31185619)(31185619,31185620)	3_Celeg_TT	31185619	2	0.054961
(2094,2094)(31185620,31185620)(31185620,31185621)	3_Celeg_TT	31185620	2	0.056026
(2095,2095)(31185621,31185621)(31185621,31185622)	3_Celeg_TT	31185621	2	0.060778
(2096,2096)(31185625,31185625)(31185625,31185626)	3_Celeg_TT	31185625	2	0.050300
(2097,2097)(31185626,31185626)(31185626,31185627)	3_Celeg_TT	31185626	2	0.048372
(2098,2098)(31185627,31185627)(31185627,31185628)	3_Celeg_TT	31185627	2	0.048993
(2099,2099)(31185628,31185628)(31185628,31185629)	3_Celeg_TT	31185628	2	0.048867
(2100,2100)(31185631,31185631)(31185631,31185632)	3_Celeg_TT	31185631	2	0.044900
(2101,2101)(31185632,31185632)(31185632,31185633)	3_Celeg_TT	31185632	2	0.045436
(2102,2102)(31185633,31185633)(31185633,31185634)	3_Celeg_TT	31185633	2	0.048889
(2103,2103)(31185634,31185634)(31185634,31185635)	3_Celeg_TT	31185634	2	0.046273
(2104,2104)(31185635,31185635)(31185635,31185636)	3_Celeg_TT	31185635	2	0.045697
(2105,2105)(31185636,31185636)(31185636,31185637)	3_Celeg_TT	31185636	2	0.045360
(2106,2106)(31185637,31185637)(31185637,31185638)	3_Celeg_TT	31185637	2	0.045679
(2107,2107)(31185638,31185638)(31185638,31185639)	3_Celeg_TT	31185638	2	0.045575
(2108,2108)(31185639,31185639)(31185639,31185640)	3_Celeg_TT	31185639	2	0.045789
(2109,2109)(31185640,31185640)(31185640,31185641)	3_Celeg_TT	31185640	2	0.047984
(2110,2110)(31185641,31185641)(31185641,31185642)	3_Celeg_TT	31185641	2	0.321186
(2111,2111)(31185642,31185642)(31185642,31185643)	3_Celeg_TT	31185642	2	0.047256
(2112,2112)(31185643,31185643)(31185643,31185644)	3_Celeg_TT	31185643	2	0.074829
(2113,2113)(31185644,31185644)(31185644,31185645)	3_Celeg_TT	31185644	2	0.058296
(2114,2114)(31185645,31185645)(31185645,31185646)	3_Celeg_TT	31185645	2	0.053814
(2115,2115)(31185646,31185646)(31185646,31185647)	3_Celeg_TT	31185646	2	0.056719
(2116,2116)(31185647,31185647)(31185647,31185648)	3_Celeg_TT	31185647	2	0.046722
(2117,2117)(31185648,31185648)(31185648,31185649)	3_Celeg_TT	31185648	2	0.047245
(2118,2118)(31185649,31185649)(31185649,31185650)	3_Celeg_TT	31185649	2	0.043408
(2119,2119)(31185650,31185650)(31185650,31185651)	3_Celeg_TT	31185650	2	0.044419
(2120,2120)(31185651,31185651)(31185651,31185652)	3_Celeg_TT	31185651	2	0.043861
(2121,2121)(31185652,31185652)(31185652,31185653)	3_Celeg_TT	31185652	2	0.042086
(2122,2122)(31185653,31185653)(31185653,31185654)	3_Celeg_TT	31185653	2	0.042943
(2123,2123)(31185654,31185654)(31185654,31185655)	3_Celeg_TT	31185654	2	0.045444
(2124,2124)(31185655,31185655)(31185655,31185656)	3_Celeg_TT	31185655	2	0.097227
(2125,2125)(31185660,31185660)(31185660,31185661)	3_Celeg_TT	31185660	2	0.038275
(2126,2126)(31185661,31185661)(31185661,31185662)	3_Celeg_TT	31185661	2	0.037775
(2127,2127)(31185662,31185662)(31185662,31185663)	3_Celeg_TT	31185662	2	0.037996
(2128,2128)(31185663,31185663)(31185663,31185664)	3_Celeg_TT	31185663	2	0.037158
(2129,2129)(31185664,31185664)(31185664,31185665)	3_Celeg_TT	31185664	2	0.037110
(2130,2130)(31185665,31185665)(31185665,31185666)	3_Celeg_TT	31185665	2	0.046456
(2131,2131)(31185666,31185666)(31185666,31185667)	3_Celeg_TT	31185666	2	0.047800
(2132,2132)(31185667,31185667)(31185667,31185668)	3_Celeg_TT	31185667	2	0.047328
(2133,2133)(31185668,31185668)(31185668,31185669)	3_Celeg_TT	31185668	2	0.044364
(2134,2134)(31185669,31185669)(31185669,31185670)	3_Celeg_TT	31185669	2	0.044883
(2135,2135)(31185670,31185670)(31185670,31185671)	3_Celeg_TT	31185670	2	0.046041
(2136,2136)(31185671,31185671)(31185671,31185672)	3_Celeg_TT	31185671	2	0.049028
(2137,2137)(31185672,31185672)(31185672,31185673)	3_Celeg_TT	31185672	2	0.048320
(2138,2138)(31185673,31185673)(31185673,31185674)	3_Celeg_TT	31185673	2	0.048397
(2139,2139)(31185674,31185674)(31185674,31185675)	3_Celeg_TT	31185674	2	0.045898
(2140,2140)(31185675,31185675)(31185675,31185676)	3_Celeg_TT	31185675	2	0.046120
(2141,2141)(31185676,31185676)(31185676,31185677)	3_Celeg_TT	31185676	2	0.045637
(2142,2142)(31185677,31185677)(31185677,31185678)	3_Celeg_TT	31185677	2	0.047447
(2143,2143)(31185678,31185678)(31185678,31185679)	3_Celeg_TT	31185678	2	0.052410
(2144,2144)(31185682,31185682)(31185682,31185683)	3_Celeg_TT	31185682	2	0.029129
(2145,2145)(31185683,31185683)(31185683,31185684)	3_Celeg_TT	31185683	2	0.028753
(2146,2146)(31185684,31185684)(31185684,31185685)	3_Celeg_TT	31185684	2	0.028482
(2147,2147)(31185685,31185685)(31185685,31185686)	3_Celeg_TT	31185685	2	0.028746
(2148,2148)(31185686,31185686)(31185686,31185687)	3_Celeg_TT	31185686	2	0.035850
(2149,2149)(31185687,31185687)(31185687,31185688)	3_Celeg_TT	31185687	2	0.035184
(2150,2150)(31185688,31185688)(31185688,31185689)	3_Celeg_TT	31185688	2	0.028375
(2151,2151)(31185689,31185689)(31185689,31185690)	3_Celeg_TT	31185689	2	0.029296
(2152,2152)(31185690,31185690)(31185690,31185691)	3_Celeg_TT	31185690	2	0.055304
(2153,2153)(31185691,31185691)(31185691,31185692)	3_Celeg_TT	31185691	2	0.055235
(2154,2154)(31185692,31185692)(31185692,31185693)	3_Celeg_TT	31185692	2	0.056594
(2155,2155)(31185693,31185693)(31185693,31185694)	3_Celeg_TT	31185693	2	0.025913
(2156,2156)(31185694,31185694)(31185694,31185695)	3_Celeg_TT	31185694	2	0.026314
(2157,2157)(31185695,31185695)(31185695,31185696)	3_Celeg_TT	31185695	2	0.055893
(2158,2158)(31185696,31185696)(31185696,31185697)	3_Celeg_TT	31185696	2	0.055784
(2159,2159)(31185697,31185697)(31185697,31185698)	3_Celeg_TT	31185697	2	0.057730
(2160,2160)(31185698,31185698)(31185698,31185699)	3_Celeg_TT	31185698	2	0.058521
(2161,2161)(31185699,31185699)(31185699,31185700)	3_Celeg_TT	31185699	2	0.077780
(2162,2162)(31185700,31185700)(31185700,31185701)	3_Celeg_TT	31185700	2	0.073845
(2163,2163)(31185701,31185701)(31185701,31185702)	3_Celeg_TT	31185701	2	0.040666
(2164,2164)(31185702,31185702)(31185702,31185703)	3_Celeg_TT	31185702	2	0.094032
(2165,2165)(31185703,31185703)(31185703,31185704)	3_Celeg_TT	31185703	2	0.095412
(2166,2166)(31185704,31185704)(31185704,31185705)	3_Celeg_TT	31185704	2	0.094032
(2167,2167)(31185705,31185705)(31185705,31185706)	3_Celeg_TT	31185705	2	0.094232
(2168,2168)(31185706,31185706)(31185706,31185707)	3_Celeg_TT	31185706	2	0.087416
(2169,2169)(31185707,31185707)(31185707,31185708)	3_Celeg_TT	31185707	2	0.642204
(2170,2170)(31185708,31185708)(31185708,31185709)	3_Celeg_TT	31185708	2	0.064212
(2171,2171)(31185709,31185709)(31185709,31185710)	3_Celeg_TT	31185709	2	0.043415
(2172,2172)(31185710,31185710)(31185710,31185711)	3_Celeg_TT	31185710	2	0.059340
(2173,2173)(31185711,31185711)(31185711,31185712)	3_Celeg_TT	31185711	2	0.064576
(2174,2174)(31185712,31185712)(31185712,31185713)	3_Celeg_TT	31185712	2	0.044179
(2175,2175)(31185713,31185713)(31185713,31185714)	3_Celeg_TT	31185713	2	0.041419
(2176,2176)(31185714,31185714)(31185714,31185715)	3_Celeg_TT	31185714	2	0.016978
(2177,2177)(31185715,31185715)(31185715,31185716)	3_Celeg_TT	31185715	2	0.057539
(2178,2178)(31185716,31185716)(31185716,31185717)	3_Celeg_TT	31185716	2	0.030282
(2179,2179)(31185717,31185717)(31185717,31185718)	3_Celeg_TT	31185717	2	0.032205
(2180,2180)(31185718,31185718)(31185718,31185719)	3_Celeg_TT	31185718	2	0.013386
(2181,2181)(31185719,31185719)(31185719,31185720)	3_Celeg_TT	31185719	2	0.015407
(2182,2182)(31185720,31185720)(31185720,31185721)	3_Celeg_TT	31185720	2	0.014474
(2183,2183)(31185721,31185721)(31185721,31185722)	3_Celeg_TT	31185721	2	0.014408
(2184,2184)(31185722,31185722)(31185722,31185723)	3_Celeg_TT	31185722	2	0.013695
(2185,2185)(31185723,31185723)(31185723,31185724)	3_Celeg_TT	31185723	2	0.014033
(2186,2186)(31185724,31185724)(31185724,31185725)	3_Celeg_TT	31185724	2	0.013648
(2187,2187)(31185725,31185725)(31185725,31185726)	3_Celeg_TT	31185725	2	0.014274
(2188,2188)(31185726,31185726)(31185726,31185727)	3_Celeg_TT	31185726	2	0.013599
(2189,2189)(31185727,31185727)(31185727,31185728)	3_Celeg_TT	31185727	2	0.014504
(2190,2190)(31185728,31185728)(31185728,31185729)	3_Celeg_TT	31185728	2	0.013305
(2191,2191)(31185729,31185729)(31185729,31185730)	3_Celeg_TT	31185729	2	0.012748
(2192,2192)(31185730,31185730)(31185730,31185731)	3_Celeg_TT	31185730	2	0.020591
(2193,2193)(31185731,31185731)(31185731,31185732)	3_Celeg_TT	31185731	2	0.015759
(2194,2194)(31185732,31185732)(31185732,31185733)	3_Celeg_TT	31185732	2	0.016915
(2195,2195)(31185733,31185733)(31185733,31185734)	3_Celeg_TT	31185733	2	0.018632
(2196,2196)(31185734,31185734)(31185734,31185735)	3_Celeg_TT	31185734	2	0.015900
(2197,2197)(31185735,31185735)(31185735,31185736)	3_Celeg_TT	31185735	2	0.015886
(2198,2198)(31185736,31185736)(31185736,31185737)	3_Celeg_TT	31185736	2	0.015785
(2199,2199)(31185737,31185737)(31185737,31185738)	3_Celeg_TT	31185737	2	0.015141
(2200,2200)(31185738,31185738)(31185738,31185739)	3_Celeg_TT	31185738	2	0.015420
(2201,2201)(31185739,31185739)(31185739,31185740)	3_Celeg_TT	31185739	2	0.014759
(2202,2202)(31185740,31185740)(31185740,31185741)	3_Celeg_TT	31185740	2	0.015214
(2203,2203)(31185741,31185741)(31185741,31185742)	3_Celeg_TT	31185741	2	0.019705
(2204,2204)(31185742,31185742)(31185742,31185743)	3_Celeg_TT	31185742	2	0.020994
(2205,2205)(31185743,31185743)(31185743,31185744)	3_Celeg_TT	31185743	2	0.018690
(2206,2206)(31185744,31185744)(31185744,31185745)	3_Celeg_TT	31185744	2	0.019723
(2207,2207)(31185745,31185745)(31185745,31185746)	3_Celeg_TT	31185745	2	0.018084
(2208,2208)(31185746,31185746)(31185746,31185747)	3_Celeg_TT	31185746	2	0.018989
(2209,2209)(31185747,31185747)(31185747,31185748)	3_Celeg_TT	31185747	2	0.020015
(2210,2210)(31185748,31185748)(31185748,31185749)	3_Celeg_TT	31185748	2	0.019441
(2211,2211)(31185749,31185749)(31185749,31185750)	3_Celeg_TT	31185749	2	0.018916
(2212,2212)(31185750,31185750)(31185750,31185751)	3_Celeg_TT	31185750	2	0.019450
(2213,2213)(31185751,31185751)(31185751,31185752)	3_Celeg_TT	31185751	2	0.019470
(2214,2214)(31185752,31185752)(31185752,31185753)	3_Celeg_TT	31185752	2	0.020037
(2215,2215)(31185753,31185753)(31185753,31185754)	3_Celeg_TT	31185753	2	0.021155
(2216,2216)(31185754,31185754)(31185754,31185755)	3_Celeg_TT	31185754	2	0.019734
(2217,2217)(31185755,31185755)(31185755,31185756)	3_Celeg_TT	31185755	2	0.021484
(2218,2218)(31185756,31185756)(31185756,31185757)	3_Celeg_TT	31185756	2	0.019739
(2219,2219)(31185757,31185757)(31185757,31185758)	3_Celeg_TT	31185757	2	0.018166
(2220,2220)(31185758,31185758)(31185758,31185759)	3_Celeg_TT	31185758	2	0.019733
(2221,2221)(31185759,31185759)(31185759,31185760)	3_Celeg_TT	31185759	2	0.020012
(2222,2222)(31185760,31185760)(31185760,31185761)	3_Celeg_TT	31185760	2	0.019289
(2223,2223)(31185761,31185761)(31185761,31185762)	3_Celeg_TT	31185761	2	0.019447
(2224,2224)(31185762,31185762)(31185762,31185763)	3_Celeg_TT	31185762	2	0.022160
(2225,2225)(31185763,31185763)(31185763,31185764)	3_Celeg_TT	31185763	2	0.020307
(2226,2226)(31185766,31185766)(31185766,31185767)	3_Celeg_TT	31185766	2	0.023830
(2227,2227)(31185767,31185767)(31185767,31185768)	3_Celeg_TT	31185767	2	0.022815
(2228,2228)(31185768,31185768)(31185768,31185769)	3_Celeg_TT	31185768	2	0.020330
(2229,2229)(31185769,31185769)(31185769,31185770)	3_Celeg_TT	31185769	2	0.024840
(2230,2230)(31185770,31185770)(31185770,31185771)	3_Celeg_TT	31185770	2	0.020837
(2231,2231)(31185771,31185771)(31185771,31185772)	3_Celeg_TT	31185771	2	0.019187
(2232,2232)(31185772,31185772)(31185772,31185773)	3_Celeg_TT	31185772	2	0.023426
(2233,2233)(31185773,31185773)(31185773,31185774)	3_Celeg_TT	31185773	2	0.024096
(2234,2234)(31185774,31185774)(31185774,31185775)	3_Celeg_TT	31185774	2	0.018865
(2235,2235)(31185775,31185775)(31185775,31185776)	3_Celeg_TT	31185775	2	0.018827
(2236,2236)(31185776,31185776)(31185776,31185777)	3_Celeg_TT	31185776	2	0.017141
(2237,2237)(31185777,31185777)(31185777,31185778)	3_Celeg_TT	31185777	2	0.020685
(2238,2238)(31185778,31185778)(31185778,31185779)	3_Celeg_TT	31185778	2	0.021274
(2239,2239)(31185779,31185779)(31185779,31185780)	3_Celeg_TT	31185779	2	0.017581
(2240,2240)(31185780,31185780)(31185780,31185781)	3_Celeg_TT	31185780	2	0.018636
(2241,2241)(31185781,31185781)(31185781,31185782)	3_Celeg_TT	31185781	2	0.016785
(2242,2242)(31185782,31185782)(31185782,31185783)	3_Celeg_TT	31185782	2	0.016958
(2243,2243)(31185783,31185783)(31185783,31185784)	3_Celeg_TT	31185783	2	0.021232
(2244,2244)(31185784,31185784)(31185784,31185785)	3_Celeg_TT	31185784	2	0.017233
(2245,2245)(31185785,31185785)(31185785,31185786)	3_Celeg_TT	31185785	2	0.023160
(2246,2246)(31185786,31185786)(31185786,31185787)	3_Celeg_TT	31185786	2	0.019236
(2247,2247)(31185787,31185787)(31185787,31185788)	3_Celeg_TT	31185787	2	0.016227
(2248,2248)(31185788,31185788)(31185788,31185789)	3_Celeg_TT	31185788	2	0.015522
(2249,2249)(31185789,31185789)(31185789,31185790)	3_Celeg_TT	31185789	2	0.014568
(2250,2250)(31185790,31185790)(31185790,31185791)	3_Celeg_TT	31185790	2	0.015522
(2251,2251)(31185791,31185791)(31185791,31185792)	3_Celeg_TT	31185791	2	0.016012
(2252,2252)(31185792,31185792)(31185792,31185793)	3_Celeg_TT	31185792	2	0.016244
(2253,2253)(31185793,31185793)(31185793,31185794)	3_Celeg_TT	31185793	2	0.050182
(2254,2254)(31185794,31185794)(31185794,31185795)	3_Celeg_TT	31185794	2	0.060895
(2255,2255)(31185795,31185795)(31185795,31185796)	3_Celeg_TT	31185795	2	0.036393
(2256,2256)(31185796,31185796)(31185796,31185797)	3_Celeg_TT	31185796	2	0.022934
(2257,2257)(31185797,31185797)(31185797,31185798)	3_Celeg_TT	31185797	2	0.026491
(2258,2258)(31185798,31185798)(31185798,31185799)	3_Celeg_TT	31185798	2	0.024056
