region	chr	midPos	Nsites
(4457,4457)(31188024,31188024)(31188024,31188025)	3_Celeg_TT	31188024	2	0.127250
(4458,4458)(31188025,31188025)(31188025,31188026)	3_Celeg_TT	31188025	2	0.088588
(4459,4459)(31188026,31188026)(31188026,31188027)	3_Celeg_TT	31188026	2	0.086975
(4460,4460)(31188027,31188027)(31188027,31188028)	3_Celeg_TT	31188027	2	0.086557
(4461,4461)(31188028,31188028)(31188028,31188029)	3_Celeg_TT	31188028	2	0.086974
(4462,4462)(31188029,31188029)(31188029,31188030)	3_Celeg_TT	31188029	2	0.089698
(4463,4463)(31188030,31188030)(31188030,31188031)	3_Celeg_TT	31188030	2	0.089697
(4464,4464)(31188031,31188031)(31188031,31188032)	3_Celeg_TT	31188031	2	0.090070
(4465,4465)(31188032,31188032)(31188032,31188033)	3_Celeg_TT	31188032	2	0.090071
(4466,4466)(31188033,31188033)(31188033,31188034)	3_Celeg_TT	31188033	2	0.090156
(4467,4467)(31188034,31188034)(31188034,31188035)	3_Celeg_TT	31188034	2	0.089894
(4468,4468)(31188035,31188035)(31188035,31188036)	3_Celeg_TT	31188035	2	0.089795
(4469,4469)(31188036,31188036)(31188036,31188037)	3_Celeg_TT	31188036	2	0.092536
(4470,4470)(31188037,31188037)(31188037,31188038)	3_Celeg_TT	31188037	2	0.095048
(4471,4471)(31188038,31188038)(31188038,31188039)	3_Celeg_TT	31188038	2	0.092541
(4472,4472)(31188039,31188039)(31188039,31188040)	3_Celeg_TT	31188039	2	0.091425
(4473,4473)(31188040,31188040)(31188040,31188041)	3_Celeg_TT	31188040	2	0.091380
(4474,4474)(31188041,31188041)(31188041,31188042)	3_Celeg_TT	31188041	2	0.085708
(4475,4475)(31188042,31188042)(31188042,31188043)	3_Celeg_TT	31188042	2	0.085754
(4476,4476)(31188043,31188043)(31188043,31188044)	3_Celeg_TT	31188043	2	0.085790
(4477,4477)(31188044,31188044)(31188044,31188045)	3_Celeg_TT	31188044	2	0.086195
(4478,4478)(31188045,31188045)(31188045,31188046)	3_Celeg_TT	31188045	2	0.086380
(4479,4479)(31188046,31188046)(31188046,31188047)	3_Celeg_TT	31188046	2	0.086381
(4480,4480)(31188047,31188047)(31188047,31188048)	3_Celeg_TT	31188047	2	0.085540
(4481,4481)(31188048,31188048)(31188048,31188049)	3_Celeg_TT	31188048	2	0.086485
(4482,4482)(31188049,31188049)(31188049,31188050)	3_Celeg_TT	31188049	2	0.085325
(4483,4483)(31188050,31188050)(31188050,31188051)	3_Celeg_TT	31188050	2	0.085621
(4484,4484)(31188051,31188051)(31188051,31188052)	3_Celeg_TT	31188051	2	0.085130
(4485,4485)(31188052,31188052)(31188052,31188053)	3_Celeg_TT	31188052	2	0.085134
(4486,4486)(31188053,31188053)(31188053,31188054)	3_Celeg_TT	31188053	2	0.079339
(4487,4487)(31188054,31188054)(31188054,31188055)	3_Celeg_TT	31188054	2	0.076525
(4488,4488)(31188055,31188055)(31188055,31188056)	3_Celeg_TT	31188055	2	0.076437
(4489,4489)(31188056,31188056)(31188056,31188057)	3_Celeg_TT	31188056	2	0.077868
(4490,4490)(31188057,31188057)(31188057,31188058)	3_Celeg_TT	31188057	2	0.077976
(4491,4491)(31188058,31188058)(31188058,31188059)	3_Celeg_TT	31188058	2	0.075716
(4492,4492)(31188059,31188059)(31188059,31188060)	3_Celeg_TT	31188059	2	0.075517
(4493,4493)(31188060,31188060)(31188060,31188061)	3_Celeg_TT	31188060	2	0.022977
(4494,4494)(31188061,31188061)(31188061,31188062)	3_Celeg_TT	31188061	2	0.075507
(4495,4495)(31188062,31188062)(31188062,31188063)	3_Celeg_TT	31188062	2	0.076197
(4496,4496)(31188063,31188063)(31188063,31188064)	3_Celeg_TT	31188063	2	0.076197
(4497,4497)(31188064,31188064)(31188064,31188065)	3_Celeg_TT	31188064	2	0.076386
(4498,4498)(31188065,31188065)(31188065,31188066)	3_Celeg_TT	31188065	2	0.076611
(4499,4499)(31188066,31188066)(31188066,31188067)	3_Celeg_TT	31188066	2	0.077048
(4500,4500)(31188069,31188069)(31188069,31188070)	3_Celeg_TT	31188069	2	0.076177
(4501,4501)(31188070,31188070)(31188070,31188071)	3_Celeg_TT	31188070	2	0.076647
(4502,4502)(31188071,31188071)(31188071,31188072)	3_Celeg_TT	31188071	2	0.075929
(4503,4503)(31188072,31188072)(31188072,31188073)	3_Celeg_TT	31188072	2	0.049915
(4504,4504)(31188073,31188073)(31188073,31188074)	3_Celeg_TT	31188073	2	0.095945
(4505,4505)(31188074,31188074)(31188074,31188075)	3_Celeg_TT	31188074	2	0.106808
(4506,4506)(31188077,31188077)(31188077,31188078)	3_Celeg_TT	31188077	2	0.077836
(4507,4507)(31188078,31188078)(31188078,31188079)	3_Celeg_TT	31188078	2	0.077218
(4508,4508)(31188079,31188079)(31188079,31188080)	3_Celeg_TT	31188079	2	0.083531
(4509,4509)(31188080,31188080)(31188080,31188081)	3_Celeg_TT	31188080	2	0.083340
(4510,4510)(31188081,31188081)(31188081,31188082)	3_Celeg_TT	31188081	2	0.077741
(4511,4511)(31188082,31188082)(31188082,31188083)	3_Celeg_TT	31188082	2	0.034657
(4512,4512)(31188083,31188083)(31188083,31188084)	3_Celeg_TT	31188083	2	0.077781
(4513,4513)(31188084,31188084)(31188084,31188085)	3_Celeg_TT	31188084	2	0.078421
(4514,4514)(31188085,31188085)(31188085,31188086)	3_Celeg_TT	31188085	2	0.078421
(4515,4515)(31188086,31188086)(31188086,31188087)	3_Celeg_TT	31188086	2	0.078434
(4516,4516)(31188087,31188087)(31188087,31188088)	3_Celeg_TT	31188087	2	0.078187
(4517,4517)(31188088,31188088)(31188088,31188089)	3_Celeg_TT	31188088	2	0.077977
(4518,4518)(31188089,31188089)(31188089,31188090)	3_Celeg_TT	31188089	2	0.077748
(4519,4519)(31188090,31188090)(31188090,31188091)	3_Celeg_TT	31188090	2	0.077986
(4520,4520)(31188091,31188091)(31188091,31188092)	3_Celeg_TT	31188091	2	0.077512
(4521,4521)(31188092,31188092)(31188092,31188093)	3_Celeg_TT	31188092	2	0.077775
(4522,4522)(31188093,31188093)(31188093,31188094)	3_Celeg_TT	31188093	2	0.077366
(4523,4523)(31188094,31188094)(31188094,31188095)	3_Celeg_TT	31188094	2	0.077285
(4524,4524)(31188095,31188095)(31188095,31188096)	3_Celeg_TT	31188095	2	0.077193
(4525,4525)(31188096,31188096)(31188096,31188097)	3_Celeg_TT	31188096	2	0.078116
(4526,4526)(31188097,31188097)(31188097,31188098)	3_Celeg_TT	31188097	2	0.079259
(4527,4527)(31188098,31188098)(31188098,31188099)	3_Celeg_TT	31188098	2	0.041144
(4528,4528)(31188099,31188099)(31188099,31188100)	3_Celeg_TT	31188099	2	0.081292
(4529,4529)(31188100,31188100)(31188100,31188101)	3_Celeg_TT	31188100	2	0.081229
(4530,4530)(31188101,31188101)(31188101,31188102)	3_Celeg_TT	31188101	2	0.080909
(4531,4531)(31188102,31188102)(31188102,31188103)	3_Celeg_TT	31188102	2	0.081312
(4532,4532)(31188103,31188103)(31188103,31188104)	3_Celeg_TT	31188103	2	0.081527
(4533,4533)(31188104,31188104)(31188104,31188105)	3_Celeg_TT	31188104	2	0.081523
(4534,4534)(31188105,31188105)(31188105,31188106)	3_Celeg_TT	31188105	2	0.860807
(4535,4535)(31188106,31188106)(31188106,31188107)	3_Celeg_TT	31188106	2	0.081523
(4536,4536)(31188107,31188107)(31188107,31188108)	3_Celeg_TT	31188107	2	0.087630
(4537,4537)(31188108,31188108)(31188108,31188109)	3_Celeg_TT	31188108	2	0.085880
(4538,4538)(31188109,31188109)(31188109,31188110)	3_Celeg_TT	31188109	2	0.082033
(4539,4539)(31188110,31188110)(31188110,31188111)	3_Celeg_TT	31188110	2	0.082221
(4540,4540)(31188111,31188111)(31188111,31188112)	3_Celeg_TT	31188111	2	0.079294
(4541,4541)(31188112,31188112)(31188112,31188113)	3_Celeg_TT	31188112	2	0.079278
(4542,4542)(31188113,31188113)(31188113,31188114)	3_Celeg_TT	31188113	2	0.084500
(4543,4543)(31188114,31188114)(31188114,31188115)	3_Celeg_TT	31188114	2	0.085635
(4544,4544)(31188115,31188115)(31188115,31188116)	3_Celeg_TT	31188115	2	0.084889
(4545,4545)(31188116,31188116)(31188116,31188117)	3_Celeg_TT	31188116	2	0.084541
(4546,4546)(31188117,31188117)(31188117,31188118)	3_Celeg_TT	31188117	2	0.084535
(4547,4547)(31188118,31188118)(31188118,31188119)	3_Celeg_TT	31188118	2	0.084522
(4548,4548)(31188119,31188119)(31188119,31188120)	3_Celeg_TT	31188119	2	0.084534
(4549,4549)(31188120,31188120)(31188120,31188121)	3_Celeg_TT	31188120	2	0.084521
(4550,4550)(31188121,31188121)(31188121,31188122)	3_Celeg_TT	31188121	2	0.084506
(4551,4551)(31188122,31188122)(31188122,31188123)	3_Celeg_TT	31188122	2	0.084851
(4552,4552)(31188123,31188123)(31188123,31188124)	3_Celeg_TT	31188123	2	0.084480
(4553,4553)(31188124,31188124)(31188124,31188125)	3_Celeg_TT	31188124	2	0.091384
(4554,4554)(31188125,31188125)(31188125,31188126)	3_Celeg_TT	31188125	2	0.088781
(4555,4555)(31188126,31188126)(31188126,31188127)	3_Celeg_TT	31188126	2	0.088781
(4556,4556)(31188127,31188127)(31188127,31188128)	3_Celeg_TT	31188127	2	0.099098
(4557,4557)(31188128,31188128)(31188128,31188129)	3_Celeg_TT	31188128	2	0.099081
(4558,4558)(31188129,31188129)(31188129,31188130)	3_Celeg_TT	31188129	2	0.101436
(4559,4559)(31188130,31188130)(31188130,31188131)	3_Celeg_TT	31188130	2	0.099031
(4560,4560)(31188131,31188131)(31188131,31188132)	3_Celeg_TT	31188131	2	0.096801
(4561,4561)(31188132,31188132)(31188132,31188133)	3_Celeg_TT	31188132	2	0.097688
(4562,4562)(31188133,31188133)(31188133,31188134)	3_Celeg_TT	31188133	2	0.116666
(4563,4563)(31188137,31188137)(31188137,31188138)	3_Celeg_TT	31188137	2	0.109870
(4564,4564)(31188138,31188138)(31188138,31188139)	3_Celeg_TT	31188138	2	0.116714
(4565,4565)(31188139,31188139)(31188139,31188140)	3_Celeg_TT	31188139	2	0.104589
(4566,4566)(31188140,31188140)(31188140,31188141)	3_Celeg_TT	31188140	2	0.103067
(4567,4567)(31188141,31188141)(31188141,31188142)	3_Celeg_TT	31188141	2	0.097718
(4568,4568)(31188142,31188142)(31188142,31188143)	3_Celeg_TT	31188142	2	0.105941
(4569,4569)(31188143,31188143)(31188143,31188144)	3_Celeg_TT	31188143	2	0.104841
(4570,4570)(31188150,31188150)(31188150,31188151)	3_Celeg_TT	31188150	2	0.107588
(4571,4571)(31188151,31188151)(31188151,31188152)	3_Celeg_TT	31188151	2	0.104953
(4572,4572)(31188152,31188152)(31188152,31188153)	3_Celeg_TT	31188152	2	0.107511
(4573,4573)(31188153,31188153)(31188153,31188154)	3_Celeg_TT	31188153	2	0.101718
(4574,4574)(31188154,31188154)(31188154,31188155)	3_Celeg_TT	31188154	2	0.101854
(4575,4575)(31188155,31188155)(31188155,31188156)	3_Celeg_TT	31188155	2	0.102071
(4576,4576)(31188156,31188156)(31188156,31188157)	3_Celeg_TT	31188156	2	0.104330
(4577,4577)(31188157,31188157)(31188157,31188158)	3_Celeg_TT	31188157	2	0.104087
(4578,4578)(31188158,31188158)(31188158,31188159)	3_Celeg_TT	31188158	2	0.113436
(4579,4579)(31188159,31188159)(31188159,31188160)	3_Celeg_TT	31188159	2	0.111778
(4580,4580)(31188206,31188206)(31188206,31188207)	3_Celeg_TT	31188206	2	0.116942
(4581,4581)(31188207,31188207)(31188207,31188208)	3_Celeg_TT	31188207	2	0.116937
(4582,4582)(31188210,31188210)(31188210,31188211)	3_Celeg_TT	31188210	2	0.110935
(4583,4583)(31188211,31188211)(31188211,31188212)	3_Celeg_TT	31188211	2	0.111384
(4584,4584)(31188214,31188214)(31188214,31188215)	3_Celeg_TT	31188214	2	0.110965
(4585,4585)(31188215,31188215)(31188215,31188216)	3_Celeg_TT	31188215	2	0.110987
(4586,4586)(31188216,31188216)(31188216,31188217)	3_Celeg_TT	31188216	2	0.110994
(4587,4587)(31188217,31188217)(31188217,31188218)	3_Celeg_TT	31188217	2	0.110818
(4588,4588)(31188218,31188218)(31188218,31188219)	3_Celeg_TT	31188218	2	0.110700
(4589,4589)(31188219,31188219)(31188219,31188220)	3_Celeg_TT	31188219	2	0.110729
(4590,4590)(31188220,31188220)(31188220,31188221)	3_Celeg_TT	31188220	2	0.110537
(4591,4591)(31188221,31188221)(31188221,31188222)	3_Celeg_TT	31188221	2	0.110536
(4592,4592)(31188223,31188223)(31188223,31188224)	3_Celeg_TT	31188223	2	0.107997
(4593,4593)(31188224,31188224)(31188224,31188225)	3_Celeg_TT	31188224	2	0.107843
(4594,4594)(31188225,31188225)(31188225,31188226)	3_Celeg_TT	31188225	2	0.102333
(4595,4595)(31188226,31188226)(31188226,31188227)	3_Celeg_TT	31188226	2	0.102250
(4596,4596)(31188227,31188227)(31188227,31188228)	3_Celeg_TT	31188227	2	0.102367
(4597,4597)(31188228,31188228)(31188228,31188229)	3_Celeg_TT	31188228	2	0.102394
(4598,4598)(31188229,31188229)(31188229,31188230)	3_Celeg_TT	31188229	2	0.116883
(4599,4599)(31188230,31188230)(31188230,31188231)	3_Celeg_TT	31188230	2	0.116916
(4600,4600)(31188236,31188236)(31188236,31188237)	3_Celeg_TT	31188236	2	0.110441
(4601,4601)(31188237,31188237)(31188237,31188238)	3_Celeg_TT	31188237	2	0.116884
(4602,4602)(31188238,31188238)(31188238,31188239)	3_Celeg_TT	31188238	2	0.116919
(4603,4603)(31188239,31188239)(31188239,31188240)	3_Celeg_TT	31188239	2	0.095548
(4604,4604)(31188240,31188240)(31188240,31188241)	3_Celeg_TT	31188240	2	0.090172
(4605,4605)(31188241,31188241)(31188241,31188242)	3_Celeg_TT	31188241	2	0.087918
(4606,4606)(31188244,31188244)(31188244,31188245)	3_Celeg_TT	31188244	2	0.099388
(4607,4607)(31188245,31188245)(31188245,31188246)	3_Celeg_TT	31188245	2	0.085111
(4608,4608)(31188246,31188246)(31188246,31188247)	3_Celeg_TT	31188246	2	0.090841
(4609,4609)(31188247,31188247)(31188247,31188248)	3_Celeg_TT	31188247	2	0.085158
(4610,4610)(31188250,31188250)(31188250,31188251)	3_Celeg_TT	31188250	2	0.078795
(4611,4611)(31188251,31188251)(31188251,31188252)	3_Celeg_TT	31188251	2	0.078820
(4612,4612)(31188252,31188252)(31188252,31188253)	3_Celeg_TT	31188252	2	0.078896
(4613,4613)(31188253,31188253)(31188253,31188254)	3_Celeg_TT	31188253	2	0.078947
(4614,4614)(31188254,31188254)(31188254,31188255)	3_Celeg_TT	31188254	2	0.094714
(4615,4615)(31188255,31188255)(31188255,31188256)	3_Celeg_TT	31188255	2	0.094871
(4616,4616)(31188256,31188256)(31188256,31188257)	3_Celeg_TT	31188256	2	0.078911
(4617,4617)(31188257,31188257)(31188257,31188258)	3_Celeg_TT	31188257	2	0.075999
(4618,4618)(31188258,31188258)(31188258,31188259)	3_Celeg_TT	31188258	2	0.075686
(4619,4619)(31188259,31188259)(31188259,31188260)	3_Celeg_TT	31188259	2	0.075946
(4620,4620)(31188260,31188260)(31188260,31188261)	3_Celeg_TT	31188260	2	0.075816
(4621,4621)(31188261,31188261)(31188261,31188262)	3_Celeg_TT	31188261	2	0.076075
(4622,4622)(31188262,31188262)(31188262,31188263)	3_Celeg_TT	31188262	2	0.076232
(4623,4623)(31188263,31188263)(31188263,31188264)	3_Celeg_TT	31188263	2	0.078478
(4624,4624)(31188264,31188264)(31188264,31188265)	3_Celeg_TT	31188264	2	0.069582
(4625,4625)(31188265,31188265)(31188265,31188266)	3_Celeg_TT	31188265	2	0.069528
(4626,4626)(31188266,31188266)(31188266,31188267)	3_Celeg_TT	31188266	2	0.069529
(4627,4627)(31188267,31188267)(31188267,31188268)	3_Celeg_TT	31188267	2	0.075878
(4628,4628)(31188268,31188268)(31188268,31188269)	3_Celeg_TT	31188268	2	0.075878
(4629,4629)(31188269,31188269)(31188269,31188270)	3_Celeg_TT	31188269	2	0.192850
(4630,4630)(31188270,31188270)(31188270,31188271)	3_Celeg_TT	31188270	2	0.072617
(4631,4631)(31188271,31188271)(31188271,31188272)	3_Celeg_TT	31188271	2	0.074820
(4632,4632)(31188272,31188272)(31188272,31188273)	3_Celeg_TT	31188272	2	0.081039
(4633,4633)(31188273,31188273)(31188273,31188274)	3_Celeg_TT	31188273	2	0.080990
(4634,4634)(31188274,31188274)(31188274,31188275)	3_Celeg_TT	31188274	2	0.087039
(4635,4635)(31188275,31188275)(31188275,31188276)	3_Celeg_TT	31188275	2	0.089568
(4636,4636)(31188276,31188276)(31188276,31188277)	3_Celeg_TT	31188276	2	0.075591
(4637,4637)(31188277,31188277)(31188277,31188278)	3_Celeg_TT	31188277	2	0.069733
(4638,4638)(31188278,31188278)(31188278,31188279)	3_Celeg_TT	31188278	2	0.069732
(4639,4639)(31188279,31188279)(31188279,31188280)	3_Celeg_TT	31188279	2	0.020713
(4640,4640)(31188280,31188280)(31188280,31188281)	3_Celeg_TT	31188280	2	0.067874
(4641,4641)(31188281,31188281)(31188281,31188282)	3_Celeg_TT	31188281	2	0.064683
(4642,4642)(31188282,31188282)(31188282,31188283)	3_Celeg_TT	31188282	2	0.064572
(4643,4643)(31188283,31188283)(31188283,31188284)	3_Celeg_TT	31188283	2	0.073849
(4644,4644)(31188284,31188284)(31188284,31188285)	3_Celeg_TT	31188284	2	0.065239
(4645,4645)(31188285,31188285)(31188285,31188286)	3_Celeg_TT	31188285	2	0.084625
(4646,4646)(31188286,31188286)(31188286,31188287)	3_Celeg_TT	31188286	2	0.088761
(4647,4647)(31188287,31188287)(31188287,31188288)	3_Celeg_TT	31188287	2	0.080197
(4648,4648)(31188288,31188288)(31188288,31188289)	3_Celeg_TT	31188288	2	0.074670
(4649,4649)(31188289,31188289)(31188289,31188290)	3_Celeg_TT	31188289	2	0.073107
(4650,4650)(31188290,31188290)(31188290,31188291)	3_Celeg_TT	31188290	2	0.066567
(4651,4651)(31188291,31188291)(31188291,31188292)	3_Celeg_TT	31188291	2	0.066094
(4652,4652)(31188292,31188292)(31188292,31188293)	3_Celeg_TT	31188292	2	0.065639
(4653,4653)(31188293,31188293)(31188293,31188294)	3_Celeg_TT	31188293	2	0.065799
(4654,4654)(31188294,31188294)(31188294,31188295)	3_Celeg_TT	31188294	2	0.071559
(4655,4655)(31188295,31188295)(31188295,31188296)	3_Celeg_TT	31188295	2	0.058936
(4656,4656)(31188296,31188296)(31188296,31188297)	3_Celeg_TT	31188296	2	0.059549
(4657,4657)(31188297,31188297)(31188297,31188298)	3_Celeg_TT	31188297	2	0.059493
(4658,4658)(31188298,31188298)(31188298,31188299)	3_Celeg_TT	31188298	2	0.059521
(4659,4659)(31188299,31188299)(31188299,31188300)	3_Celeg_TT	31188299	2	0.059549
(4660,4660)(31188300,31188300)(31188300,31188301)	3_Celeg_TT	31188300	2	0.064199
(4661,4661)(31188301,31188301)(31188301,31188302)	3_Celeg_TT	31188301	2	0.061381
(4662,4662)(31188302,31188302)(31188302,31188303)	3_Celeg_TT	31188302	2	0.061828
(4663,4663)(31188303,31188303)(31188303,31188304)	3_Celeg_TT	31188303	2	0.062035
(4664,4664)(31188304,31188304)(31188304,31188305)	3_Celeg_TT	31188304	2	0.062301
(4665,4665)(31188305,31188305)(31188305,31188306)	3_Celeg_TT	31188305	2	0.061100
(4666,4666)(31188306,31188306)(31188306,31188307)	3_Celeg_TT	31188306	2	0.054938
(4667,4667)(31188307,31188307)(31188307,31188308)	3_Celeg_TT	31188307	2	0.067871
(4668,4668)(31188308,31188308)(31188308,31188309)	3_Celeg_TT	31188308	2	0.054107
(4669,4669)(31188309,31188309)(31188309,31188310)	3_Celeg_TT	31188309	2	0.054393
(4670,4670)(31188310,31188310)(31188310,31188311)	3_Celeg_TT	31188310	2	0.054955
(4671,4671)(31188311,31188311)(31188311,31188312)	3_Celeg_TT	31188311	2	0.054147
(4672,4672)(31188312,31188312)(31188312,31188313)	3_Celeg_TT	31188312	2	0.053731
(4673,4673)(31188313,31188313)(31188313,31188314)	3_Celeg_TT	31188313	2	0.053955
(4674,4674)(31188314,31188314)(31188314,31188315)	3_Celeg_TT	31188314	2	0.060513
(4675,4675)(31188315,31188315)(31188315,31188316)	3_Celeg_TT	31188315	2	0.053969
(4676,4676)(31188316,31188316)(31188316,31188317)	3_Celeg_TT	31188316	2	0.059700
(4677,4677)(31188317,31188317)(31188317,31188318)	3_Celeg_TT	31188317	2	0.056354
(4678,4678)(31188318,31188318)(31188318,31188319)	3_Celeg_TT	31188318	2	0.052999
(4679,4679)(31188319,31188319)(31188319,31188320)	3_Celeg_TT	31188319	2	0.054603
(4680,4680)(31188320,31188320)(31188320,31188321)	3_Celeg_TT	31188320	2	0.053817
(4681,4681)(31188321,31188321)(31188321,31188322)	3_Celeg_TT	31188321	2	0.057138
(4682,4682)(31188322,31188322)(31188322,31188323)	3_Celeg_TT	31188322	2	0.060359
(4683,4683)(31188323,31188323)(31188323,31188324)	3_Celeg_TT	31188323	2	0.021677
(4684,4684)(31188324,31188324)(31188324,31188325)	3_Celeg_TT	31188324	2	0.053934
(4685,4685)(31188325,31188325)(31188325,31188326)	3_Celeg_TT	31188325	2	0.053540
(4686,4686)(31188326,31188326)(31188326,31188327)	3_Celeg_TT	31188326	2	0.053188
(4687,4687)(31188327,31188327)(31188327,31188328)	3_Celeg_TT	31188327	2	0.053622
(4688,4688)(31188328,31188328)(31188328,31188329)	3_Celeg_TT	31188328	2	0.052782
(4689,4689)(31188329,31188329)(31188329,31188330)	3_Celeg_TT	31188329	2	0.052910
(4690,4690)(31188330,31188330)(31188330,31188331)	3_Celeg_TT	31188330	2	0.059793
(4691,4691)(31188331,31188331)(31188331,31188332)	3_Celeg_TT	31188331	2	0.059248
(4692,4692)(31188332,31188332)(31188332,31188333)	3_Celeg_TT	31188332	2	0.059143
(4693,4693)(31188333,31188333)(31188333,31188334)	3_Celeg_TT	31188333	2	0.056271
(4694,4694)(31188334,31188334)(31188334,31188335)	3_Celeg_TT	31188334	2	0.056205
(4695,4695)(31188335,31188335)(31188335,31188336)	3_Celeg_TT	31188335	2	0.056219
(4696,4696)(31188336,31188336)(31188336,31188337)	3_Celeg_TT	31188336	2	0.105038
(4697,4697)(31188337,31188337)(31188337,31188338)	3_Celeg_TT	31188337	2	0.103951
(4698,4698)(31188338,31188338)(31188338,31188339)	3_Celeg_TT	31188338	2	0.056841
(4699,4699)(31188339,31188339)(31188339,31188340)	3_Celeg_TT	31188339	2	0.056436
(4700,4700)(31188340,31188340)(31188340,31188341)	3_Celeg_TT	31188340	2	0.060462
(4701,4701)(31188341,31188341)(31188341,31188342)	3_Celeg_TT	31188341	2	0.059533
(4702,4702)(31188342,31188342)(31188342,31188343)	3_Celeg_TT	31188342	2	0.059617
(4703,4703)(31188343,31188343)(31188343,31188344)	3_Celeg_TT	31188343	2	0.059867
(4704,4704)(31188344,31188344)(31188344,31188345)	3_Celeg_TT	31188344	2	0.059433
(4705,4705)(31188345,31188345)(31188345,31188346)	3_Celeg_TT	31188345	2	0.056247
(4706,4706)(31188346,31188346)(31188346,31188347)	3_Celeg_TT	31188346	2	0.056926
(4707,4707)(31188347,31188347)(31188347,31188348)	3_Celeg_TT	31188347	2	0.056678
(4708,4708)(31188348,31188348)(31188348,31188349)	3_Celeg_TT	31188348	2	0.057549
(4709,4709)(31188349,31188349)(31188349,31188350)	3_Celeg_TT	31188349	2	0.057308
(4710,4710)(31188350,31188350)(31188350,31188351)	3_Celeg_TT	31188350	2	0.057856
(4711,4711)(31188351,31188351)(31188351,31188352)	3_Celeg_TT	31188351	2	0.057176
(4712,4712)(31188352,31188352)(31188352,31188353)	3_Celeg_TT	31188352	2	0.057161
(4713,4713)(31188353,31188353)(31188353,31188354)	3_Celeg_TT	31188353	2	0.057352
(4714,4714)(31188354,31188354)(31188354,31188355)	3_Celeg_TT	31188354	2	0.057324
(4715,4715)(31188355,31188355)(31188355,31188356)	3_Celeg_TT	31188355	2	0.057189
(4716,4716)(31188356,31188356)(31188356,31188357)	3_Celeg_TT	31188356	2	0.098454
(4717,4717)(31188357,31188357)(31188357,31188358)	3_Celeg_TT	31188357	2	0.106465
(4718,4718)(31188358,31188358)(31188358,31188359)	3_Celeg_TT	31188358	2	0.108964
(4719,4719)(31188359,31188359)(31188359,31188360)	3_Celeg_TT	31188359	2	0.078625
(4720,4720)(31188360,31188360)(31188360,31188361)	3_Celeg_TT	31188360	2	0.076449
(4721,4721)(31188361,31188361)(31188361,31188362)	3_Celeg_TT	31188361	2	0.059462
(4722,4722)(31188362,31188362)(31188362,31188363)	3_Celeg_TT	31188362	2	0.059653
(4723,4723)(31188363,31188363)(31188363,31188364)	3_Celeg_TT	31188363	2	0.056066
(4724,4724)(31188364,31188364)(31188364,31188365)	3_Celeg_TT	31188364	2	0.062932
(4725,4725)(31188365,31188365)(31188365,31188366)	3_Celeg_TT	31188365	2	0.065028
(4726,4726)(31188366,31188366)(31188366,31188367)	3_Celeg_TT	31188366	2	0.070153
(4727,4727)(31188367,31188367)(31188367,31188368)	3_Celeg_TT	31188367	2	0.063698
(4728,4728)(31188368,31188368)(31188368,31188369)	3_Celeg_TT	31188368	2	0.066853
(4729,4729)(31188369,31188369)(31188369,31188370)	3_Celeg_TT	31188369	2	0.070598
(4730,4730)(31188370,31188370)(31188370,31188371)	3_Celeg_TT	31188370	2	0.071954
(4731,4731)(31188371,31188371)(31188371,31188372)	3_Celeg_TT	31188371	2	0.070521
(4732,4732)(31188372,31188372)(31188372,31188373)	3_Celeg_TT	31188372	2	0.066864
(4733,4733)(31188373,31188373)(31188373,31188374)	3_Celeg_TT	31188373	2	0.066567
(4734,4734)(31188374,31188374)(31188374,31188375)	3_Celeg_TT	31188374	2	0.066879
(4735,4735)(31188375,31188375)(31188375,31188376)	3_Celeg_TT	31188375	2	0.070021
(4736,4736)(31188376,31188376)(31188376,31188377)	3_Celeg_TT	31188376	2	0.069683
(4737,4737)(31188377,31188377)(31188377,31188378)	3_Celeg_TT	31188377	2	0.069754
(4738,4738)(31188378,31188378)(31188378,31188379)	3_Celeg_TT	31188378	2	0.066829
(4739,4739)(31188379,31188379)(31188379,31188380)	3_Celeg_TT	31188379	2	0.065672
(4740,4740)(31188380,31188380)(31188380,31188381)	3_Celeg_TT	31188380	2	0.066770
(4741,4741)(31188381,31188381)(31188381,31188382)	3_Celeg_TT	31188381	2	0.069483
(4742,4742)(31188382,31188382)(31188382,31188383)	3_Celeg_TT	31188382	2	0.068817
(4743,4743)(31188383,31188383)(31188383,31188384)	3_Celeg_TT	31188383	2	0.063435
(4744,4744)(31188384,31188384)(31188384,31188385)	3_Celeg_TT	31188384	2	0.060665
(4745,4745)(31188385,31188385)(31188385,31188386)	3_Celeg_TT	31188385	2	0.081525
(4746,4746)(31188386,31188386)(31188386,31188387)	3_Celeg_TT	31188386	2	0.089885
(4747,4747)(31188387,31188387)(31188387,31188388)	3_Celeg_TT	31188387	2	0.089821
(4748,4748)(31188388,31188388)(31188388,31188389)	3_Celeg_TT	31188388	2	0.098260
(4749,4749)(31188389,31188389)(31188389,31188390)	3_Celeg_TT	31188389	2	0.098345
(4750,4750)(31188390,31188390)(31188390,31188391)	3_Celeg_TT	31188390	2	0.098260
(4751,4751)(31188391,31188391)(31188391,31188392)	3_Celeg_TT	31188391	2	0.092968
(4752,4752)(31188392,31188392)(31188392,31188393)	3_Celeg_TT	31188392	2	0.085541
(4753,4753)(31188393,31188393)(31188393,31188394)	3_Celeg_TT	31188393	2	0.064623
